api_version,kind,status,name,name_hash,signature,source_owner,compatibility
88.3,Function,+,subghz_setting_get_hopper_frequency_count,0xbec63dba,size_t subghz_setting_get_hopper_frequency_count(SubGhzSetting*),lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_setting_get_inx_preset_by_name,0x85b3004e,"int subghz_setting_get_inx_preset_by_name(SubGhzSetting*, const char*)",lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_setting_get_preset_count,0xac94b72e,size_t subghz_setting_get_preset_count(SubGhzSetting*),lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_setting_get_preset_data,0x891c181f,"uint8_t* subghz_setting_get_preset_data(SubGhzSetting*, size_t)",lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_setting_get_preset_data_by_name,0xf0345139,"uint8_t* subghz_setting_get_preset_data_by_name(SubGhzSetting*, const char*)",lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_setting_get_preset_data_size,0xe5b2f9b9,"size_t subghz_setting_get_preset_data_size(SubGhzSetting*, size_t)",lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_setting_get_preset_name,0x89219306,"const char* subghz_setting_get_preset_name(SubGhzSetting*, size_t)",lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_setting_load,0xc64c2194,"void subghz_setting_load(SubGhzSetting*, const char*)",lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_setting_load_custom_preset,0xf95f7860,"_Bool subghz_setting_load_custom_preset(SubGhzSetting*, const char*, FlipperFormat*)",lib/subghz/subghz_setting.h,supported
88.3,Function,+,subghz_transmitter_alloc_init,0xaa274271,"SubGhzTransmitter* subghz_transmitter_alloc_init(SubGhzEnvironment*, const char*)",lib/subghz/transmitter.h,supported
88.3,Function,+,subghz_transmitter_deserialize,0xf11bc8a4,"SubGhzProtocolStatus subghz_transmitter_deserialize(SubGhzTransmitter*, FlipperFormat*)",lib/subghz/transmitter.h,supported
88.3,Function,+,subghz_transmitter_free,0x0300bcd5,void subghz_transmitter_free(SubGhzTransmitter*),lib/subghz/transmitter.h,supported
88.3,Function,+,subghz_transmitter_get_protocol_instance,0xf53bb818,SubGhzProtocolEncoderBase* subghz_transmitter_get_protocol_instance(SubGhzTransmitter*),lib/subghz/transmitter.h,supported
88.3,Function,+,subghz_transmitter_stop,0x0307e799,_Bool subghz_transmitter_stop(SubGhzTransmitter*),lib/subghz/transmitter.h,supported
88.3,Function,+,subghz_transmitter_yield,0x646b3aea,LevelDuration subghz_transmitter_yield(void*),lib/subghz/transmitter.h,supported
88.3,Function,+,subghz_tx_rx_worker_alloc,0xe80ca64f,SubGhzTxRxWorker* subghz_tx_rx_worker_alloc(),lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_tx_rx_worker_available,0xae31b305,size_t subghz_tx_rx_worker_available(SubGhzTxRxWorker*),lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_tx_rx_worker_free,0x4cdc6ee6,void subghz_tx_rx_worker_free(SubGhzTxRxWorker*),lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_tx_rx_worker_is_running,0x297ff840,_Bool subghz_tx_rx_worker_is_running(SubGhzTxRxWorker*),lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_tx_rx_worker_read,0x4ce2cba0,"size_t subghz_tx_rx_worker_read(SubGhzTxRxWorker*, uint8_t*, size_t)",lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_tx_rx_worker_set_callback_have_read,0x60bda0da,"void subghz_tx_rx_worker_set_callback_have_read(SubGhzTxRxWorker*, SubGhzTxRxWorkerCallbackHaveRead, void*)",lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_tx_rx_worker_start,0xe9569412,"_Bool subghz_tx_rx_worker_start(SubGhzTxRxWorker*, const SubGhzDevice*, uint32_t)",lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_tx_rx_worker_stop,0x4ce399aa,void subghz_tx_rx_worker_stop(SubGhzTxRxWorker*),lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_tx_rx_worker_write,0xe99dff8f,"_Bool subghz_tx_rx_worker_write(SubGhzTxRxWorker*, uint8_t*, size_t)",lib/subghz/subghz_tx_rx_worker.h,supported
88.3,Function,+,subghz_worker_alloc,0x0fa010db,SubGhzWorker* subghz_worker_alloc(),lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_free,0xab26b7f2,void subghz_worker_free(SubGhzWorker*),lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_is_running,0x8e57da4c,_Bool subghz_worker_is_running(SubGhzWorker*),lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_rx_callback,0x3d8f9026,"void subghz_worker_rx_callback(_Bool, uint32_t, void*)",lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_set_context,0xf4738880,"void subghz_worker_set_context(SubGhzWorker*, void*)",lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_set_filter,0xdf6e84a1,"void subghz_worker_set_filter(SubGhzWorker*, uint16_t)",lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_set_overrun_callback,0x37e825d8,"void subghz_worker_set_overrun_callback(SubGhzWorker*, SubGhzWorkerOverrunCallback)",lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_set_pair_callback,0x949adeb3,"void subghz_worker_set_pair_callback(SubGhzWorker*, SubGhzWorkerPairCallback)",lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_start,0x10e9fe9e,void subghz_worker_start(SubGhzWorker*),lib/subghz/subghz_worker.h,supported
88.3,Function,+,subghz_worker_stop,0xab2de2b6,void subghz_worker_stop(SubGhzWorker*),lib/subghz/subghz_worker.h,supported
88.3,Function,+,submenu_add_item,0x8b21ae9a,"void submenu_add_item(Submenu*, const char*, uint32_t, SubmenuItemCallback, void*)",applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_add_item_ex,0x234101f6,"void submenu_add_item_ex(Submenu*, const char*, uint32_t, SubmenuItemCallbackEx, void*)",applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_alloc,0xc655b74e,Submenu* submenu_alloc(),applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_change_item_label,0x1fba7776,"void submenu_change_item_label(Submenu*, uint32_t, const char*)",applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_free,0xcfb7dc05,void submenu_free(Submenu*),applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_get_selected_item,0x189502d9,uint32_t submenu_get_selected_item(Submenu*),applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_get_view,0x870064dd,View* submenu_get_view(Submenu*),applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_reset,0xc7859dc6,void submenu_reset(Submenu*),applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_set_header,0x5838cdf7,"void submenu_set_header(Submenu*, const char*)",applications/services/gui/modules/submenu.h,supported
88.3,Function,+,submenu_set_selected_item,0xfacb9ae5,"void submenu_set_selected_item(Submenu*, uint32_t)",applications/services/gui/modules/submenu.h,supported
88.3,Function,-,system,0x1ceee48a,int system(const char*),applications/services/expansion/expansion.h;applications/services/gui/modules/loading.h;applications/services/storage/storage.h;lib/libusb_stm32/inc/hid_usage_desktop.h;lib/libusb_stm32/inc/hid_usage_power.h;lib/libusb_stm32/inc/hid_usage_simulation.h;lib/libusb_stm32/inc/usb_hid.h;lib/mlib/m-core.h;lib/nanopb/pb.h;lib/nfc/nfc.h;lib/nfc/protocols/felica/felica.h;lib/nfc/protocols/iso15693_3/iso15693_3_poller.h;lib/nfc/protocols/slix/slix_poller.h;lib/stm32wb_hal/Inc/stm32wbxx_ll_adc.h;lib/stm32wb_hal/Inc/stm32wbxx_ll_cortex.h;lib/stm32wb_hal/Inc/stm32wbxx_ll_pwr.h;lib/stm32wb_hal/Inc/stm32wbxx_ll_rcc.h;lib/stm32wb_hal/Inc/stm32wbxx_ll_system.h;lib/stm32wb_hal/Inc/stm32wbxx_ll_tim.h;lib/stm32wb_hal/Inc/stm32wbxx_ll_utils.h;targets/f7/ble_glue/furi_ble/event_dispatcher.h;targets/f7/furi_hal/furi_hal_flash.h;targets/f7/furi_hal/furi_hal_i2c_types.h;targets/f7/furi_hal/furi_hal_rtc.h;targets/f7/furi_hal/furi_hal_spi_types.h;targets/furi_hal_include/furi_hal.h;targets/furi_hal_include/furi_hal_bt.h;targets/furi_hal_include/furi_hal_infrared.h;targets/furi_hal_include/furi_hal_power.h,disabled
88.3,Function,+,t5577_write,0x7f8aed1b,void t5577_write(LFRFIDT5577*),@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,t5577_write_with_mask,0x40538fc1,"void t5577_write_with_mask(LFRFIDT5577*, uint8_t, _Bool, uint32_t)",@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,t5577_write_with_pass,0x405534ec,"void t5577_write_with_pass(LFRFIDT5577*, uint32_t)",@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,-,tan,0x0b88ad48,double tan(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tanf,0x7c9e56ae,float tanf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tanh,0x7c9e56b0,double tanh(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tanhf,0x10692d16,float tanhf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tanhl,0x10692d1c,long double tanhl(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tanl,0x7c9e56b4,long double tanl(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,tar_archive_add_dir,0x9bbbc773,"_Bool tar_archive_add_dir(TarArchive*, const char*, const char*)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_add_file,0x1335ce34,"_Bool tar_archive_add_file(TarArchive*, const char*, const char*, const int32_t)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_alloc,0x5c138297,TarArchive* tar_archive_alloc(Storage*),lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_dir_add_element,0xab209d7c,"_Bool tar_archive_dir_add_element(TarArchive*, const char*)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_file_add_data_block,0x9ea00017,"_Bool tar_archive_file_add_data_block(TarArchive*, const uint8_t*, const int32_t)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_file_add_header,0xea60d1bc,"_Bool tar_archive_file_add_header(TarArchive*, const char*, const int32_t)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_file_finalize,0x620f543d,_Bool tar_archive_file_finalize(TarArchive*),lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_finalize,0x48dd39be,_Bool tar_archive_finalize(TarArchive*),lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_free,0x21d4e22e,void tar_archive_free(TarArchive*),lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_get_entries_count,0xfea035ad,int32_t tar_archive_get_entries_count(TarArchive*),lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_get_mode_for_path,0x77bd7e22,TarOpenMode tar_archive_get_mode_for_path(const char*),lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_get_read_progress,0xa209d1db,"_Bool tar_archive_get_read_progress(TarArchive*, int32_t*, int32_t*)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_open,0x21d9c91e,"_Bool tar_archive_open(TarArchive*, const char*, TarOpenMode)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_set_file_callback,0x2bfc1783,"void tar_archive_set_file_callback(TarArchive*, tar_unpack_file_cb, void*)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_store_data,0x22bf9532,"_Bool tar_archive_store_data(TarArchive*, const char*, const uint8_t*, const int32_t)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_unpack_file,0xb2fb11ad,"_Bool tar_archive_unpack_file(TarArchive*, const char*, const char*)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,+,tar_archive_unpack_to,0x6e6a7e30,"_Bool tar_archive_unpack_to(TarArchive*, const char*, TarArchiveNameConverter)",lib/toolbox/tar/tar_archive.h,supported
88.3,Function,-,tempnam,0xd8afe697,"char* tempnam(const char*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,text_box_alloc,0x182e12dc,TextBox* text_box_alloc(),applications/services/gui/modules/text_box.h,supported
88.3,Function,+,text_box_free,0x370bfdd3,void text_box_free(TextBox*),applications/services/gui/modules/text_box.h,supported
88.3,Function,+,text_box_get_view,0xdc0cbdab,View* text_box_get_view(TextBox*),applications/services/gui/modules/text_box.h,supported
88.3,Function,+,text_box_reset,0x195df954,void text_box_reset(TextBox*),applications/services/gui/modules/text_box.h,supported
88.3,Function,+,text_box_set_focus,0xd25b78fc,"void text_box_set_focus(TextBox*, TextBoxFocus)",applications/services/gui/modules/text_box.h,supported
88.3,Function,+,text_box_set_font,0xef1a0cd3,"void text_box_set_font(TextBox*, TextBoxFont)",applications/services/gui/modules/text_box.h,supported
88.3,Function,+,text_box_set_text,0xef2190e1,"void text_box_set_text(TextBox*, const char*)",applications/services/gui/modules/text_box.h,supported
88.3,Function,+,text_input_alloc,0xbeb85543,TextInput* text_input_alloc(),applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_free,0x2c940f5a,void text_input_free(TextInput*),applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_get_validator_callback,0xb686d029,TextInputValidatorCallback text_input_get_validator_callback(TextInput*),applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_get_validator_callback_context,0x1c6ce60d,void* text_input_get_validator_callback_context(TextInput*),applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_get_view,0x92c03ab2,View* text_input_get_view(TextInput*),applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_reset,0xbfe83bbb,void text_input_reset(TextInput*),applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_set_header_text,0x8ba7e5f0,"void text_input_set_header_text(TextInput*, const char*)",applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_set_minimum_length,0x611d38e0,"void text_input_set_minimum_length(TextInput*, size_t)",applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_set_result_callback,0x2aaa426e,"void text_input_set_result_callback(TextInput*, TextInputCallback, void*, char*, size_t, _Bool)",applications/services/gui/modules/text_input.h,supported
88.3,Function,+,text_input_set_validator,0x8d08b4c9,"void text_input_set_validator(TextInput*, TextInputValidatorCallback, void*)",applications/services/gui/modules/text_input.h,supported
88.3,Function,-,tgamma,0x1df4587c,double tgamma(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tgammaf,0xdc7f6862,float tgammaf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tgammal,0xdc7f6868,long double tgammal(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,timingsafe_bcmp,0x274d618d,"int timingsafe_bcmp(const void*, const void*, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,timingsafe_memcmp,0x49f8bfea,"int timingsafe_memcmp(const void*, const void*, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tmpfile,0xeb89e576,FILE* tmpfile(),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tmpnam,0x1e6927f2,char* tmpnam(char*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,toascii,0xef2bce31,int toascii(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,toascii_l,0x69582b1c,"int toascii_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tolower,0xeff0fed1,int tolower(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,tolower_l,0xb02c03bc,"int tolower_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,toupper,0xf09449f4,int toupper(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,toupper_l,0x66cea39f,"int toupper_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,trunc,0x10729e11,double trunc(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,truncf,0x1ec66097,float truncf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,truncl,0x1ec6609d,long double truncl(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,uint8_to_hex_chars,0x13b426d3,"void uint8_to_hex_chars(const uint8_t*, uint8_t*, int)",lib/toolbox/hex.h,supported
88.3,Function,-,ungetc,0x20cb55cb,"int ungetc(int, FILE*)",lib/mlib/m-array.h;lib/mlib/m-bptree.h;lib/mlib/m-core.h;lib/mlib/m-deque.h;lib/mlib/m-dict.h;lib/mlib/m-list.h;lib/mlib/m-rbtree.h,disabled
88.3,Function,-,unsetenv,0x9cf5f33d,int unsetenv(const char*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,usbd_poll,0xb8945ac9,void usbd_poll(usbd_device*),lib/libusb_stm32/inc/usbd_core.h,disabled
88.3,Function,-,utoa,0x7c9f33fe,"char* utoa(unsigned, char*, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,validator_is_file_alloc_init,0x4d9f1502,"ValidatorIsFile* validator_is_file_alloc_init(const char*, const char*, const char*)",applications/services/gui/modules/validators.h,supported
88.3,Function,+,validator_is_file_callback,0x8b43c111,"_Bool validator_is_file_callback(const char*, FuriString*, void*)",applications/services/gui/modules/validators.h,supported
88.3,Function,+,validator_is_file_free,0x93b636a6,void validator_is_file_free(ValidatorIsFile*),applications/services/gui/modules/validators.h,supported
88.3,Function,+,value_index_bool,0xcc674984,"size_t value_index_bool(const _Bool, const _Bool[], size_t)",lib/toolbox/value_index.h,supported
88.3,Function,+,value_index_float,0x599735ee,"size_t value_index_float(const float, const float[], size_t)",lib/toolbox/value_index.h,supported
88.3,Function,+,value_index_int32,0x59cea748,"size_t value_index_int32(const int32_t, const int32_t[], size_t)",lib/toolbox/value_index.h,supported
88.3,Function,+,value_index_uint32,0xaf44c7dd,"size_t value_index_uint32(const uint32_t, const uint32_t[], size_t)",lib/toolbox/value_index.h,supported
88.3,Function,+,variable_item_get_context,0x6e8609dc,void* variable_item_get_context(VariableItem*),applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_get_current_value_index,0xf927c5ad,uint8_t variable_item_get_current_value_index(VariableItem*),applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_list_add,0xef3e3f1c,"VariableItem* variable_item_list_add(VariableItemList*, const char*, uint8_t, VariableItemChangeCallback, void*)",applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_list_alloc,0xb7cf09de,VariableItemList* variable_item_list_alloc(),applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_list_free,0xd7091c95,void variable_item_list_free(VariableItemList*),applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_list_get_selected_item_index,0x83838160,uint8_t variable_item_list_get_selected_item_index(VariableItemList*),applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_list_get_view,0x5f1f6d6d,View* variable_item_list_get_view(VariableItemList*),applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_list_reset,0xb8fef056,void variable_item_list_reset(VariableItemList*),applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_list_set_enter_callback,0x2ad352a8,"void variable_item_list_set_enter_callback(VariableItemList*, VariableItemListEnterCallback, void*)",applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_list_set_selected_item,0x00454575,"void variable_item_list_set_selected_item(VariableItemList*, uint8_t)",applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_set_current_value_index,0x5bab36b9,"void variable_item_set_current_value_index(VariableItem*, uint8_t)",applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_set_current_value_text,0x1a12d6a6,"void variable_item_set_current_value_text(VariableItem*, const char*)",applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_set_item_label,0xdbd55fd1,"void variable_item_set_item_label(VariableItem*, const char*)",applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,variable_item_set_values_count,0x1d24809b,"void variable_item_set_values_count(VariableItem*, uint8_t)",applications/services/gui/modules/variable_item_list.h,supported
88.3,Function,+,varint_int32_length,0xefc56249,size_t varint_int32_length(int32_t),lib/toolbox/varint.h,supported
88.3,Function,+,varint_int32_pack,0x268bd2c6,"size_t varint_int32_pack(int32_t, uint8_t*)",lib/toolbox/varint.h,supported
88.3,Function,+,varint_int32_unpack,0x0567a989,"size_t varint_int32_unpack(int32_t*, const uint8_t*, size_t)",lib/toolbox/varint.h,supported
88.3,Function,+,varint_uint32_length,0xa691b53e,size_t varint_uint32_length(uint32_t),lib/toolbox/varint.h,supported
88.3,Function,+,varint_uint32_pack,0x48cce47b,"size_t varint_uint32_pack(uint32_t, uint8_t*)",lib/toolbox/varint.h,supported
88.3,Function,+,varint_uint32_unpack,0xbc33fc7e,"size_t varint_uint32_unpack(uint32_t*, const uint8_t*, size_t)",lib/toolbox/varint.h,supported
88.3,Function,-,vasiprintf,0xf775490b,"int vasiprintf(char**, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,vasniprintf,0x64859f99,"char* vasniprintf(char*, size_t*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,vasnprintf,0x785878d0,"char* vasnprintf(char*, size_t*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,vasprintf,0xca5fbc02,"int vasprintf(char**, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,vdiprintf,0x8d5edb1b,"int vdiprintf(int, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,vdprintf,0x81574c12,"int vdprintf(int, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,version_get,0x9ad9756a,const Version* version_get(),lib/toolbox/version.h,supported
88.3,Function,+,version_get_builddate,0xfcd24db7,const char* version_get_builddate(const Version*),lib/toolbox/version.h,supported
88.3,Function,+,version_get_dirty_flag,0x1022b32e,_Bool version_get_dirty_flag(const Version*),lib/toolbox/version.h,supported
88.3,Function,+,version_get_firmware_origin,0xda626c4d,const char* version_get_firmware_origin(const Version*),lib/toolbox/version.h,supported
88.3,Function,+,version_get_git_origin,0x8e44e0b4,const char* version_get_git_origin(const Version*),lib/toolbox/version.h,supported
88.3,Function,+,version_get_gitbranch,0x6893753b,const char* version_get_gitbranch(const Version*),lib/toolbox/version.h,supported
88.3,Function,+,version_get_gitbranchnum,0x43fd92cb,const char* version_get_gitbranchnum(const Version*),lib/toolbox/version.h,supported
88.3,Function,+,version_get_githash,0x217d2851,const char* version_get_githash(const Version*),lib/toolbox/version.h,supported
88.3,Function,+,version_get_target,0x5cd47e70,uint8_t version_get_target(const Version*),lib/toolbox/version.h,supported
88.3,Function,+,version_get_version,0x9ab40dcf,const char* version_get_version(const Version*),lib/toolbox/version.h,supported
88.3,Function,-,vfiprintf,0x65e284dd,"int vfiprintf(FILE*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,vfiscanf,0x0b063f55,"int vfiscanf(FILE*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,vfprintf,0x1b4bc594,"int vfprintf(FILE*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,vfscanf,0x755ec52c,"int vfscanf(FILE*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,view_alloc,0xbc94c80a,View* view_alloc(),@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,view_allocate_model,0x0221ca54,"void view_allocate_model(View*, ViewModelType, size_t)",@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,view_commit_model,0x54803eb8,"void view_commit_model(View*, _Bool)",@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,view_dispatcher_add_view,0x0922fe88,"void view_dispatcher_add_view(ViewDispatcher*, uint32_t, View*)",applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_alloc,0xbc4d1c50,ViewDispatcher* view_dispatcher_alloc(),applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_alloc_ex,0x84b51bec,ViewDispatcher* view_dispatcher_alloc_ex(FuriEventLoop*),applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_attach_to_gui,0xd8b8ff20,"void view_dispatcher_attach_to_gui(ViewDispatcher*, Gui*, ViewDispatcherType)",applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_check_id,0x1826f3af,"_Bool view_dispatcher_check_id(ViewDispatcher*, uint32_t)",applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_enable_queue,0x962c4710,void view_dispatcher_enable_queue(ViewDispatcher*),applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_free,0xfdf5a8c7,void view_dispatcher_free(ViewDispatcher*),applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_get_event_loop,0xd04c959f,FuriEventLoop* view_dispatcher_get_event_loop(ViewDispatcher*),applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_remove_view,0x4b64bd4d,"void view_dispatcher_remove_view(ViewDispatcher*, uint32_t)",applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_run,0x83d1579a,void view_dispatcher_run(ViewDispatcher*),applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_send_custom_event,0xdc6ddfaa,"void view_dispatcher_send_custom_event(ViewDispatcher*, uint32_t)",applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_send_to_back,0x580f5621,void view_dispatcher_send_to_back(ViewDispatcher*),applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_send_to_front,0x5a4c0299,void view_dispatcher_send_to_front(ViewDispatcher*),applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_set_custom_event_callback,0xa4287b78,"void view_dispatcher_set_custom_event_callback(ViewDispatcher*, ViewDispatcherCustomEventCallback)",applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_set_event_callback_context,0x2b03fe22,"void view_dispatcher_set_event_callback_context(ViewDispatcher*, void*)",applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_set_navigation_event_callback,0xd91f014d,"void view_dispatcher_set_navigation_event_callback(ViewDispatcher*, ViewDispatcherNavigationEventCallback)",applications/services/gui/view_dispatcher.h,supported
88.3,Function,+,view_dispatcher_set_tick_event_callback,0x6c93a048,"void view_dispatcher_set_tick_event_callback(ViewDispatcher*, ViewDispatcherTickEventCallback, uint32_t)",applications/services/gui/view_dispatcher.h,supported
